TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,10961775,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_corex,12266,davmonk,12/19/2013 3:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Text box not same height as MIC button,Text box not same height as MIC button
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,10967402,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_siplat,12291,sachawla,1/28/2014 1:07,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,After repeated attempts  Cortana does not provide answers,After repeated attempts  Cortana does not provide answers
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,10975804,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12330,bcross,3/10/2014 20:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,play bastardos started to look like it was going to play  but is not playing and just sitting here,play bastardos started to look like it was going to play  but is not playing and just sitting here
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,10992012,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12308,v-trugan,2/11/2014 18:27,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x800,How far is Portland starts call,How far is Portland starts call
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11015257,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld_fb4,12303,zhiwang,2/13/2014 3:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Will it be raining in Beijing. Please see the screen for more information.,Will it be raining in Beijing. Please see the screen for more information.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11066245,En-US,Windows Phone Blue\Experiences\Apps\EmailAndCalendar\Calendar,wpb_dp_grim_dev2,12228,jegentle,11/4/2013 19:05,MessagingApp.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5610/Default,Calendar,Calendarapp.exe,768x1280,New years eve prompts a calendar appointment  but new years eve doesnt. Expected: They both would work,New years eve prompts a calendar appointment  but new years eve doesnt. Expected: They both would work
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11070310,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12385,v-trugan,5/16/2014 15:25,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Microsoft store shows 50 tips on 4 square card,Microsoft store shows 50 tips on 4 square card
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11113987,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12268,megnim,12/30/2013 23:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Saying tip Lets try again on SMS confirmation page gave web result,Saying tip Lets try again on SMS confirmation page gave web result
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11115543,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12290,pebattag,1/22/2014 1:25,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Search,Searchcm.dll,768x1280,What time is it  not working. ,What time is it  not working. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11120025,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12351,luket,4/4/2014 7:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Cortana answers Whos your mommy with porn results,Cortana answers Whos your mommy with porn results
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11135741,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12243,jordana,11/18/2013 22:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Even though proactive canvas didnt load user can scroll up causing personality to move to corner,Even though proactive canvas didnt load user can scroll up causing personality to move to corner
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11137664,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12322,ramnat,2/28/2014 3:15,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,Why is it trying to text?,Why is it trying to text?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11143373,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12292,chamilt,1/24/2014 8:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive,Search,WebSearch.exe,480x800,No news answer fired  query was what are the top News stories today,No news answer fired  query was what are the top News stories today
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11150614,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12298,diegoca,1/30/2014 17:54,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Search,Searchcm.dll,480x800,Asked for weather . Followed up with tomorrow? - got this ,Asked for weather . Followed up with tomorrow? - got this 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11155217,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_apps,12245,cevans,11/22/2013 20:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,768x1280,When I say alarm at 2 when it is 11 am  I probably mean 2pm  not 2am,When I say alarm at 2 when it is 11 am  I probably mean 2pm  not 2am
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11160516,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12271,nathann,1/4/2014 6:20,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Im in Duvall  and lots of closer safe ways than this,Im in Duvall  and lots of closer safe ways than this
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11169290,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxe_r1_exp_dev3,14102,chchin,5/28/2014 14:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={0942393a-c940-4bf1-8211-031523761f75}&SuggestionType=InterestId,Cortana Other feedback,Websearch.exe,768x1280,Text give feedback about Cortana is too close to the search box ,Text give feedback about Cortana is too close to the search box 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11172172,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14050,wbromage,4/15/2014 12:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Understood query  where is the Microsoft office but couldnt give answer. Provided algo results for Office products and Microsoft websites. Local tab couldnt return any information.,Understood query  where is the Microsoft office but couldnt give answer. Provided algo results for Office products and Microsoft websites. Local tab couldnt return any information.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11173721,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12324,joannecu,2/28/2014 7:01,starthost.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5602/Start,Cortana Other feedback,Websearch.exe,480x854,Tsla stock tile does not have a last updated time. (content issue),Tsla stock tile does not have a last updated time. (content issue)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11175034,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12284,richap,1/19/2014 11:37,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Have been waiting 20 seconds now for search results.,Have been waiting 20 seconds now for search results.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11189036,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12315,patarak,2/20/2014 2:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,After showing the map of Thailand Bangkok. I asked   can I get there by foot  cortana says  here is the route and travel time to Bangkok  but you cant actually get there by car\bus ,After showing the map of Thailand Bangkok. I asked   can I get there by foot  cortana says  here is the route and travel time to Bangkok  but you cant actually get there by car\bus 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11201576,En-US,Windows Phone Blue\Experiences\RealWorld\ContextualAwareness,WPMain,12323,richap,2/27/2014 18:35,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={9802387d-0175-4e12-99b3-5f702ad78a7d}&SuggestionType=InterestId,Cortana Suggestions UX  Content  inferences,mffileavcapture.dll,480x800,Has been getting things ready for almost a min,Has been getting things ready for almost a min
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11205831,En-US,Windows Phone Blue\Experiences\RealWorld\AssistantUI,WPMain,12311,yevgavr,2/17/2014 23:21,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Search UI,RW_Cortana_UI.client,720x1280,Icons dont scale on large screen. 720s30,Icons dont scale on large screen. 720s30
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11209320,En-US,Windows Phone Blue\Experiences\RealWorld,wpb_exp_realworld,12279,diegoca,1/14/2014 22:44,SMSettings.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5664/AssistUXSettings,Cortana,SMSettings.exe,768x1280,Cortana should be turned off when I switch my speech language,Cortana should be turned off when I switch my speech language
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11234384,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12279,kupatel,1/20/2014 19:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,[TopIssueParentId:175028] Transcribed Ian instead of Ilya ,[TopIssueParentId:175028] Transcribed Ian instead of Ilya 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11234836,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12326,augustw,3/16/2014 2:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Should be Heres what I found. in screenprompt,Should be Heres what I found. in screenprompt
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11241883,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12263,moredd,12/15/2013 5:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,When I try to scroll further down from last card we I expect more cards and disappointed not to see that card.,When I try to scroll further down from last card we I expect more cards and disappointed not to see that card.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11261022,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,WPMain,12290,ashwinje,1/30/2014 6:57,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,I said turn Bluetooth on. Its asking if I want to set an alarm,I said turn Bluetooth on. Its asking if I want to set an alarm
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11283769,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12247,diegoca,11/23/2013 7:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Edit box looks wrong. Style changed.,Edit box looks wrong. Style changed.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11286413,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12271,rojone,1/6/2014 2:21,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,I took this flight on Monday night so its over ,I took this flight on Monday night so its over 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11288332,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12293,atuld,1/27/2014 7:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Once it failed  I entered word canary yo search and then end up seeing this screen. I was expecting to see message like searching for canary,Once it failed  I entered word canary yo search and then end up seeing this screen. I was expecting to see message like searching for canary
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11296045,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12243,majo,11/18/2013 23:39,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,720x1280,Cant change account to put appointment into ,Cant change account to put appointment into 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11297533,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12241,wesbarc,11/19/2013 7:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Server error  see pic,Server error  see pic
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11299917,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12285,litac,1/20/2014 20:07,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,WebSearch.exe,768x1280,Mixed cortana UI state again,Mixed cortana UI state again
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11307794,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12301,karsi,2/5/2014 2:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&SuggestionId={4c4bb29f-4fb7-43e5-937a-b83b0ce44be9},Search,Searchcm.dll,480x800,Need LG to be more representative of the content ,Need LG to be more representative of the content 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11308544,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12246,v-anneg,11/21/2013 16:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/HostedRedirect?LaunchUri=bing%3A%2F%2Ffetchlocaldetails%3Flid%3DYN926x401636088%26q%3DIl%2520Fornaio%2520-%2520Seattle%26title%3DIl%2520Fornaio%2520-%2520Seattle%26id%3DYN926x401636088,Search,Searchcm.dll,768x1280,Neighborhood shows up as a number - should be Central Business District ,Neighborhood shows up as a number - should be Central Business District 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11308610,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12301,gurvir,2/1/2014 21:25,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Search,Searchcm.dll,480x800,Doing device search over speech lands me to local pivot instead of phone pivot find contact bob,Doing device search over speech lands me to local pivot instead of phone pivot find contact bob
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,11316316,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12291,edwardun,1/23/2014 7:52,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Toys R Us is pronounced as Toys R US,Toys R Us is pronounced as Toys R US
